01,Toussieux,4.83333,45.9667
01,Arbigny,4.96667,46.4667
01,Malafretaz,5.15,46.3167
01,Samognat,5.58333,46.25
01,Cras-sur-reyssouze,5.16667,46.3
01,Messimy-sur-saone,4.76473,46.0484
01,Pougny,5.95,46.1333
01,Sandrans,4.98333,46.0667
01,Pont-de-veyle,4.88333,46.2667
01,Mijoux,6.0,46.3667
01,Saint-jean-de-gonville,5.95,46.2167
01,Saint-andre-le-bouchoux,5.08333,46.1167
01,Chaneins,4.85,46.1
01,Joyeux,5.1,45.95
01,Tramoyes,4.96667,45.8667
01,Biziat,4.93333,46.2167
01,Izenave,5.53333,46.0333
01,Belmont-luthezieu,5.66167,45.8795
01,Arbent,5.68333,46.3
01,Sutrieu,5.65,45.95
01,Serrieres-de-briord,5.45445,45.8081
01,Aranc,5.5,46.0
01,Chaley,5.53333,45.95
01,Curciat-dongalon,5.15,46.4667
01,Loyettes,5.2,45.7667
01,Gex,6.06667,46.3333
01,Courtes,5.1,46.4667
01,Bereziat,5.05,46.3667
01,Lapeyrouse,4.96667,45.9833
01,Apremont,5.65833,46.2083
01,Villieu-loyes-mollon,5.22223,45.9206
01,Leyment,5.3,45.9167
01,Etrez,5.18333,46.3333
02,Gercy,3.86667,49.8167
02,Villemontoire,3.33333,49.3
02,Brancourt-le-grand,3.38333,49.9667
02,Licy-clignon,3.26667,49.1
02,Proisy,3.73333,49.9
02,Chambry,3.65,49.6
02,Mont-saint-jean,4.2,49.7833
02,Morgny-en-thierache,4.06667,49.7667
02,Mesnil-saint-laurent,3.35,49.8333
02,Annois,3.16667,49.7167
02,Brunehamel,4.18333,49.7667
02,Audignicourt,3.13333,49.4833
02,Montigny-sur-crecy,3.58333,49.7167
02,Lor,4.05,49.5333
02,Chivres-en-laonnois,3.85,49.6333
02,Saint-gobain,3.38333,49.6
02,Ugny-le-gay,3.16667,49.6667
02,Happencourt,3.18333,49.7833
02,Prouvais,3.98333,49.4667
02,Azy-sur-marne,3.36667,49.0
02,Terny-sorny,3.36667,49.45
02,Droizy,3.38333,49.2833
02,Pignicourt,4.03333,49.4167
02,Moussy-verneuil,3.63333,49.4167
02,Aguilcourt,3.96667,49.4
02,Montaigu,3.83333,49.5333
02,Moulins,3.68333,49.4167
02,Saulchery,3.3,48.9833
02,Nanteuil-la-fosse,3.45,49.4333
02,Guignicourt,3.96667,49.4333
02,Bucy-le-long,3.38333,49.4
02,Longpont,3.21667,49.2667
02,Montgobert,3.15,49.3
02,Noircourt,4.1,49.6667
02,Rozet-saint-albin,3.3,49.2
02,Chivy-les-etouvelles,3.58333,49.5167
02,Chavonne,3.56667,49.4
02,Artonges,3.55,48.9333
02,Oisy,3.66667,50.0167
02,Juvigny,3.31667,49.45
02,Marchais-en-brie,3.48333,48.8833
02,Bouconville-vauclair,3.75556,49.4656
02,La bouteille,3.96667,49.8667
02,Ly-fontaine,3.3,49.7167
02,Logny-les-aubenton,4.2,49.8333
02,Cuirieux,3.81667,49.6833
02,Iron,3.66667,49.95
02,Joncourt,3.3,49.95
